@relation accelerometer_features

@attribute fft_coef_00 numeric
@attribute fft_coef_01 numeric
@attribute fft_coef_02 numeric
@attribute fft_coef_03 numeric
@attribute fft_coef_04 numeric
@attribute fft_coef_05 numeric
@attribute fft_coef_06 numeric
@attribute fft_coef_07 numeric
@attribute fft_coef_08 numeric
@attribute fft_coef_09 numeric
@attribute fft_coef_10 numeric
@attribute fft_coef_11 numeric
@attribute fft_coef_12 numeric
@attribute fft_coef_13 numeric
@attribute fft_coef_14 numeric
@attribute fft_coef_15 numeric
@attribute fft_coef_16 numeric
@attribute fft_coef_17 numeric
@attribute fft_coef_18 numeric
@attribute fft_coef_19 numeric
@attribute fft_coef_20 numeric
@attribute fft_coef_21 numeric
@attribute fft_coef_22 numeric
@attribute fft_coef_23 numeric
@attribute fft_coef_24 numeric
@attribute fft_coef_25 numeric
@attribute fft_coef_26 numeric
@attribute fft_coef_27 numeric
@attribute fft_coef_28 numeric
@attribute fft_coef_29 numeric
@attribute fft_coef_30 numeric
@attribute fft_coef_31 numeric
@attribute fft_coef_32 numeric
@attribute fft_coef_33 numeric
@attribute fft_coef_34 numeric
@attribute fft_coef_35 numeric
@attribute fft_coef_36 numeric
@attribute fft_coef_37 numeric
@attribute fft_coef_38 numeric
@attribute fft_coef_39 numeric
@attribute fft_coef_40 numeric
@attribute fft_coef_41 numeric
@attribute fft_coef_42 numeric
@attribute fft_coef_43 numeric
@attribute fft_coef_44 numeric
@attribute fft_coef_45 numeric
@attribute fft_coef_46 numeric
@attribute fft_coef_47 numeric
@attribute fft_coef_48 numeric
@attribute fft_coef_49 numeric
@attribute fft_coef_50 numeric
@attribute fft_coef_51 numeric
@attribute fft_coef_52 numeric
@attribute fft_coef_53 numeric
@attribute fft_coef_54 numeric
@attribute fft_coef_55 numeric
@attribute fft_coef_56 numeric
@attribute fft_coef_57 numeric
@attribute fft_coef_58 numeric
@attribute fft_coef_59 numeric
@attribute fft_coef_60 numeric
@attribute fft_coef_61 numeric
@attribute fft_coef_62 numeric
@attribute fft_coef_63 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
303.217786,94.611037,5.701879,4.974512,2.246356,18.753445,9.649091,9.977934,7.149845,2.648269,3.723201,1.82942,2.632834,2.427216,3.328873,3.112904,3.288008,2.987274,2.818507,2.782875,2.829008,2.631957,2.467453,2.353375,2.306255,2.277726,2.243218,2.251883,2.195534,2.223752,2.170466,2.169558,2.222317,2.169558,2.170466,2.223752,2.195534,2.251883,2.243218,2.277726,2.306255,2.353375,2.467453,2.631957,2.829008,2.782875,2.818507,2.987274,3.288008,3.112904,3.328873,2.427216,2.632834,1.82942,3.723201,2.648269,7.149845,9.977934,9.649091,18.753445,2.246356,4.974512,5.701879,94.611037,8.386455,walking
381.979921,171.665262,53.248871,71.796287,56.075473,7.033454,28.1093,25.561297,2.876722,24.091558,20.467481,4.372179,10.878985,7.9018,4.474463,8.481144,5.220637,6.323633,7.106326,5.275142,5.980125,5.17064,4.355335,5.115754,4.77665,4.805132,4.83385,4.585698,4.738556,4.410527,4.476627,4.46719,4.155075,4.46719,4.476627,4.410527,4.738556,4.585698,4.83385,4.805132,4.77665,5.115754,4.355335,5.17064,5.980125,5.275142,7.106326,6.323633,5.220637,8.481144,4.474463,7.9018,10.878985,4.372179,20.467481,24.091558,2.876722,25.561297,28.1093,7.033454,56.075473,71.796287,53.248871,171.665262,18.853287,walking
487.966208,102.954826,78.588339,63.824117,34.390764,22.978204,29.903698,18.145199,18.292725,8.420953,8.845232,11.082264,8.224963,6.297973,8.269086,5.999408,6.34682,6.223674,4.921762,5.211533,5.320457,4.798116,4.702872,4.558507,4.426075,4.460365,4.314563,4.164206,4.16125,4.24943,4.222169,4.132762,4.164411,4.132762,4.222169,4.24943,4.16125,4.164206,4.314563,4.460365,4.426075,4.558507,4.702872,4.798116,5.320457,5.211533,4.921762,6.223674,6.34682,5.999408,8.269086,6.297973,8.224963,11.082264,8.845232,8.420953,18.292725,18.145199,29.903698,22.978204,34.390764,63.824117,78.588339,102.954826,14.938406,walking
452.834228,22.396338,105.534649,78.643118,38.308115,18.563418,14.528445,17.594788,9.006087,7.353481,3.530613,3.117818,4.445516,3.660048,3.240537,1.293091,1.463636,1.181459,0.754672,0.465624,0.062875,0.697052,0.192302,0.491479,0.294559,0.441193,0.304409,0.031672,0.437511,0.203325,0.232813,0.414908,0.036161,0.414908,0.232813,0.203325,0.437511,0.031672,0.304409,0.441193,0.294559,0.491479,0.192302,0.697052,0.062875,0.465624,0.754672,1.181459,1.463636,1.293091,3.240537,3.660048,4.445516,3.117818,3.530613,7.353481,9.006087,17.594788,14.528445,18.563418,38.308115,78.643118,105.534649,22.396338,13.106155,walking
175.699064,2.508948,32.183255,17.46246,17.747857,8.883292,5.238639,3.901572,3.110407,0.722314,1.775802,1.435081,1.003155,1.193818,1.319137,1.118018,1.106632,1.118417,0.995197,0.936678,0.943206,0.900278,0.826717,0.697695,0.786489,0.847606,0.773609,0.794851,0.810458,0.750692,0.76164,0.751281,0.754456,0.751281,0.76164,0.750692,0.810458,0.794851,0.773609,0.847606,0.786489,0.697695,0.826717,0.900278,0.943206,0.936678,0.995197,1.118417,1.106632,1.118018,1.319137,1.193818,1.003155,1.435081,1.775802,0.722314,3.110407,3.901572,5.238639,8.883292,17.747857,17.46246,32.183255,2.508948,5.524553,walking
534.04356,65.476246,95.093125,74.91536,11.79859,11.917448,22.368502,20.12514,8.843395,7.517795,3.26274,3.628462,2.317077,4.375713,4.779534,2.897128,2.197762,2.28668,2.562496,2.421712,2.725899,2.150943,2.306477,2.109985,2.013002,2.303855,1.845805,1.931694,1.564596,1.811417,2.046997,1.910946,1.908082,1.910946,2.046997,1.811417,1.564596,1.931694,1.845805,2.303855,2.013002,2.109985,2.306477,2.150943,2.725899,2.421712,2.562496,2.28668,2.197762,2.897128,4.779534,4.375713,2.317077,3.628462,3.26274,7.517795,8.843395,20.12514,22.368502,11.917448,11.79859,74.91536,95.093125,65.476246,14.390571,walking
438.729763,56.064016,106.388725,28.011126,25.947165,19.850549,22.332176,1.291402,11.722282,8.545128,8.325864,7.236911,7.80486,5.554906,5.935933,4.657261,4.582877,4.102025,3.75988,3.476379,3.263303,3.084452,3.053505,2.982917,2.903518,2.969382,2.889004,2.956433,2.907341,2.896339,2.919285,2.905981,2.88925,2.905981,2.919285,2.896339,2.907341,2.956433,2.889004,2.969382,2.903518,2.982917,3.053505,3.084452,3.263303,3.476379,3.75988,4.102025,4.582877,4.657261,5.935933,5.554906,7.80486,7.236911,8.325864,8.545128,11.722282,1.291402,22.332176,19.850549,25.947165,28.011126,106.388725,56.064016,10.791641,walking
325.608731,91.321796,18.304504,10.072621,30.529786,28.237077,12.784492,13.450634,3.189515,8.820406,4.525309,5.23304,1.839959,3.360561,2.278619,2.827645,2.258894,2.26048,2.142614,2.139318,2.040017,2.012379,2.084811,1.955179,1.895342,1.897572,1.795594,1.74918,1.72228,1.720613,1.702649,1.703128,1.728321,1.703128,1.702649,1.720613,1.72228,1.74918,1.795594,1.897572,1.895342,1.955179,2.084811,2.012379,2.040017,2.139318,2.142614,2.26048,2.258894,2.827645,2.278619,3.360561,1.839959,5.23304,4.525309,8.820406,3.189515,13.450634,12.784492,28.237077,30.529786,10.072621,18.304504,91.321796,8.832654,walking
338.585122,140.4997,63.450197,58.536302,29.836103,13.586849,14.85425,15.689549,11.842846,7.012178,5.50571,2.149733,0.760791,1.679037,2.069652,2.153629,2.038972,1.712746,1.207143,0.572289,0.252378,0.242475,0.211883,0.443683,0.515789,0.393477,0.030659,0.297622,0.44304,0.516729,0.37929,0.27889,0.281488,0.27889,0.37929,0.516729,0.44304,0.297622,0.030659,0.393477,0.515789,0.443683,0.211883,0.242475,0.252378,0.572289,1.207143,1.712746,2.038972,2.153629,2.069652,1.679037,0.760791,2.149733,5.50571,7.012178,11.842846,15.689549,14.85425,13.586849,29.836103,58.536302,63.450197,140.4997,15.13807,walking
502.535185,90.311899,50.412643,64.633716,14.40108,15.834646,16.118839,18.718463,17.020581,5.163024,11.027491,5.432528,6.392906,3.305736,5.473195,3.878816,4.934515,4.282784,3.151835,3.313094,1.541176,2.573922,1.362411,2.408294,0.904157,2.463905,0.406894,2.223104,0.740864,1.848451,0.700659,2.036218,0.568626,2.036218,0.700659,1.848451,0.740864,2.223104,0.406894,2.463905,0.904157,2.408294,1.362411,2.573922,1.541176,3.313094,3.151835,4.282784,4.934515,3.878816,5.473195,3.305736,6.392906,5.432528,11.027491,5.163024,17.020581,18.718463,16.118839,15.834646,14.40108,64.633716,50.412643,90.311899,13.628093,walking
441.358752,17.481905,77.558511,59.397981,29.370234,14.384361,9.946905,11.690969,11.714071,3.756788,6.262004,1.329482,2.066507,1.493952,1.62154,1.386015,0.973956,1.008851,1.007063,0.823965,0.995273,0.642666,0.993838,0.750864,0.83185,0.727565,0.683778,0.681282,0.771043,0.646276,0.716916,0.705887,0.672498,0.705887,0.716916,0.646276,0.771043,0.681282,0.683778,0.727565,0.83185,0.750864,0.993838,0.642666,0.995273,0.823965,1.007063,1.008851,0.973956,1.386015,1.62154,1.493952,2.066507,1.329482,6.262004,3.756788,11.714071,11.690969,9.946905,14.384361,29.370234,59.397981,77.558511,17.481905,11.869858,walking
222.154823,14.538577,63.64321,28.316199,25.088805,19.032932,1.252388,6.658631,8.810744,5.643545,6.354568,4.941336,5.047273,4.668976,3.961087,3.585481,3.771625,3.830867,3.677773,3.462336,3.201844,3.172169,3.087101,2.89586,2.879253,2.864402,2.840406,2.758944,2.744623,2.718447,2.69066,2.720817,2.668863,2.720817,2.69066,2.718447,2.744623,2.758944,2.840406,2.864402,2.879253,2.89586,3.087101,3.172169,3.201844,3.462336,3.677773,3.830867,3.771625,3.585481,3.961087,4.668976,5.047273,4.941336,6.354568,5.643545,8.810744,6.658631,1.252388,19.032932,25.088805,28.316199,63.64321,14.538577,6.652129,walking
466.033737,97.095148,109.761341,91.555997,19.605553,19.85344,26.133579,19.595802,14.168226,10.025389,6.66652,7.039199,5.98489,2.653377,2.609126,5.184791,1.870247,4.49201,2.312218,1.725316,2.801233,2.301624,1.653736,2.894358,1.799509,2.152915,2.275406,1.773498,2.407195,1.726582,2.315941,1.843965,2.243753,1.843965,2.315941,1.726582,2.407195,1.773498,2.275406,2.152915,1.799509,2.894358,1.653736,2.301624,2.801233,1.725316,2.312218,4.49201,1.870247,5.184791,2.609126,2.653377,5.98489,7.039199,6.66652,10.025389,14.168226,19.595802,26.133579,19.85344,19.605553,91.555997,109.761341,97.095148,15.264694,walking
394.85145,27.991545,93.282202,18.905446,40.281505,14.503828,6.422771,14.682207,16.009797,8.877288,5.3831,6.396681,5.237635,5.47803,7.033021,6.204286,4.030927,3.365215,3.988276,3.790484,3.564267,3.882144,3.484111,2.865721,2.979796,3.337012,3.090665,2.902211,3.026661,2.878472,2.741657,2.91139,3.121532,2.91139,2.741657,2.878472,3.026661,2.902211,3.090665,3.337012,2.979796,2.865721,3.484111,3.882144,3.564267,3.790484,3.988276,3.365215,4.030927,6.204286,7.033021,5.47803,5.237635,6.396681,5.3831,8.877288,16.009797,14.682207,6.422771,14.503828,40.281505,18.905446,93.282202,27.991545,10.661779,walking
354.151682,78.405618,14.566453,37.696846,76.475559,12.072505,26.194224,21.883548,15.91711,6.388575,6.004573,8.476624,8.257735,7.90371,4.970856,6.841422,6.169495,5.319473,5.318068,4.553213,4.795558,4.882895,4.380732,4.182068,4.30407,4.289524,4.264491,4.103045,3.996278,4.076362,3.951914,3.883879,3.943215,3.883879,3.951914,4.076362,3.996278,4.103045,4.264491,4.289524,4.30407,4.182068,4.380732,4.882895,4.795558,4.553213,5.318068,5.319473,6.169495,6.841422,4.970856,7.90371,8.257735,8.476624,6.004573,6.388575,15.91711,21.883548,26.194224,12.072505,76.475559,37.696846,14.566453,78.405618,11.097239,walking
185.12255,62.717781,4.060258,17.1392,4.86641,3.883918,5.291445,5.131679,4.250353,3.481275,3.496966,3.091429,2.532923,2.424299,2.145721,1.934754,1.77277,1.726136,1.596087,1.508361,1.531891,1.457393,1.382017,1.348558,1.318121,1.262638,1.249472,1.273376,1.242787,1.233572,1.203103,1.195611,1.189322,1.195611,1.203103,1.233572,1.242787,1.273376,1.249472,1.262638,1.318121,1.348558,1.382017,1.457393,1.531891,1.508361,1.596087,1.726136,1.77277,1.934754,2.145721,2.424299,2.532923,3.091429,3.496966,3.481275,4.250353,5.131679,5.291445,3.883918,4.86641,17.1392,4.060258,62.717781,4.949421,walking
499.848902,68.676641,102.909203,97.454652,2.981332,9.742879,19.212072,17.623076,17.193202,15.298713,6.458397,7.183874,2.20879,0.817871,2.711797,4.681039,4.016629,1.993499,2.00443,1.482436,1.262398,2.040872,1.761079,1.162021,1.394192,1.875227,1.969879,1.704842,1.098801,1.341829,1.223505,1.287664,1.594481,1.287664,1.223505,1.341829,1.098801,1.704842,1.969879,1.875227,1.394192,1.162021,1.761079,2.040872,1.262398,1.482436,2.00443,1.993499,4.016629,4.681039,2.711797,0.817871,2.20879,7.183874,6.458397,15.298713,17.193202,17.623076,19.212072,9.742879,2.981332,97.454652,102.909203,68.676641,15.647421,walking
373.675265,7.119962,70.599982,8.249378,21.224022,12.41957,20.489331,9.889789,5.875265,4.230255,2.130151,3.257821,0.231048,1.610962,1.302561,1.314321,0.890404,1.006787,1.046812,0.915886,0.798785,0.841733,0.88425,0.765477,0.790474,0.715894,0.763097,0.74215,0.754861,0.739708,0.715501,0.780042,0.817352,0.780042,0.715501,0.739708,0.754861,0.74215,0.763097,0.715894,0.790474,0.765477,0.88425,0.841733,0.798785,0.915886,1.046812,1.006787,0.890404,1.314321,1.302561,1.610962,0.231048,3.257821,2.130151,4.230255,5.875265,9.889789,20.489331,12.41957,21.224022,8.249378,70.599982,7.119962,8.17335,walking
353.103547,100.530511,26.266946,24.666714,63.617097,22.178668,19.726579,6.638968,5.070559,1.011117,3.659831,0.545888,0.574378,1.141748,0.632889,0.816049,0.429607,0.179413,0.375403,0.059514,0.205552,0.316232,0.393681,0.404079,0.397395,0.339764,0.331437,0.392052,0.370545,0.472488,0.425334,0.480072,0.393967,0.480072,0.425334,0.472488,0.370545,0.392052,0.331437,0.339764,0.397395,0.404079,0.393681,0.316232,0.205552,0.059514,0.375403,0.179413,0.429607,0.816049,0.632889,1.141748,0.574378,0.545888,3.659831,1.011117,5.070559,6.638968,19.726579,22.178668,63.617097,24.666714,26.266946,100.530511,11.54378,walking
276.428616,108.975091,64.748599,50.283567,29.726526,24.522141,19.285892,14.370195,10.007257,9.424304,9.030762,8.501791,8.463831,8.177124,7.703659,6.848736,6.522199,6.124454,6.035015,5.860064,5.751908,5.541963,5.470702,5.293599,5.126456,4.930917,4.841952,4.731516,4.635655,4.617423,4.593046,4.624804,4.648411,4.624804,4.593046,4.617423,4.635655,4.731516,4.841952,4.930917,5.126456,5.293599,5.470702,5.541963,5.751908,5.860064,6.035015,6.124454,6.522199,6.848736,7.703659,8.177124,8.463831,8.501791,9.030762,9.424304,10.007257,14.370195,19.285892,24.522141,29.726526,50.283567,64.748599,108.975091,12.775191,walking
388.956792,83.832419,68.946497,70.94506,41.051478,17.136674,6.029021,15.985973,6.901673,4.447757,8.226664,7.480314,4.099423,3.095699,3.929979,2.878853,2.35717,2.296771,1.760335,2.523767,2.043479,2.718672,2.409979,2.106032,2.235852,2.018564,2.098381,2.141973,1.929887,1.951891,1.922717,1.829772,2.042761,1.829772,1.922717,1.951891,1.929887,2.141973,2.098381,2.018564,2.235852,2.106032,2.409979,2.718672,2.043479,2.523767,1.760335,2.296771,2.35717,2.878853,3.929979,3.095699,4.099423,7.480314,8.226664,4.447757,6.901673,15.985973,6.029021,17.136674,41.051478,70.94506,68.946497,83.832419,13.314565,walking
425.866771,33.690918,52.646194,39.318194,37.065311,16.877619,15.332538,10.834138,3.660281,2.901886,3.893137,2.410424,1.227662,1.298827,1.328759,0.862739,0.381117,0.598923,0.380324,0.178583,0.157938,0.344278,0.067828,0.194337,0.12245,0.039376,0.093246,0.128813,0.059404,0.109737,0.070227,0.098469,0.032725,0.098469,0.070227,0.109737,0.059404,0.128813,0.093246,0.039376,0.12245,0.194337,0.067828,0.344278,0.157938,0.178583,0.380324,0.598923,0.381117,0.862739,1.328759,1.298827,1.227662,2.410424,3.893137,2.901886,3.660281,10.834138,15.332538,16.877619,37.065311,39.318194,52.646194,33.690918,9.850165,walking
303.576595,38.322278,94.457831,52.956549,38.287449,21.081459,9.276956,15.849166,10.236587,9.449035,7.414361,6.049134,5.458548,6.763984,5.180838,5.245973,5.084491,4.6098,4.634907,4.202996,4.074766,4.035881,3.882677,3.729816,3.731395,3.714809,3.557576,3.586916,3.466859,3.519519,3.451983,3.428337,3.40929,3.428337,3.451983,3.519519,3.466859,3.586916,3.557576,3.714809,3.731395,3.729816,3.882677,4.035881,4.074766,4.202996,4.634907,4.6098,5.084491,5.245973,5.180838,6.763984,5.458548,6.049134,7.414361,9.449035,10.236587,15.849166,9.276956,21.081459,38.287449,52.956549,94.457831,38.322278,9.589996,walking
428.603114,144.405618,94.238944,82.559692,42.86875,33.390002,13.221578,17.038806,18.285375,17.356916,9.305805,10.958718,8.024157,10.731844,7.639472,6.334441,6.894392,6.904358,6.253123,6.11369,6.010192,5.720517,5.692241,5.43862,5.597446,5.098853,5.403576,5.096469,5.033634,5.001389,5.028932,4.929486,5.073023,4.929486,5.028932,5.001389,5.033634,5.096469,5.403576,5.098853,5.597446,5.43862,5.692241,5.720517,6.010192,6.11369,6.253123,6.904358,6.894392,6.334441,7.639472,10.731844,8.024157,10.958718,9.305805,17.356916,18.285375,17.038806,13.221578,33.390002,42.86875,82.559692,94.238944,144.405618,14.773221,walking
391.365478,72.183071,37.931974,47.033347,46.679345,8.368311,23.993486,20.613308,9.836531,7.567452,9.913597,10.324223,9.946712,7.869231,7.178042,6.357372,5.472706,6.104862,5.950261,5.47508,5.648688,5.510337,4.75633,4.793747,5.142256,4.950751,4.6542,4.593256,4.773473,4.649803,4.556483,4.517058,4.6176,4.517058,4.556483,4.649803,4.773473,4.593256,4.6542,4.950751,5.142256,4.793747,4.75633,5.510337,5.648688,5.47508,5.950261,6.104862,5.472706,6.357372,7.178042,7.869231,9.946712,10.324223,9.913597,7.567452,9.836531,20.613308,23.993486,8.368311,46.679345,47.033347,37.931974,72.183071,10.747286,walking
495.99258,41.53649,63.426026,63.310142,33.385236,33.864904,8.427167,21.489265,2.882636,9.596869,2.993222,1.849544,1.591479,0.79822,0.790823,1.922832,0.766163,1.229236,0.26113,1.040583,0.413533,0.395224,0.756345,0.297138,0.351498,0.283516,0.290292,0.250383,0.236993,0.370458,0.390612,0.296383,0.445719,0.296383,0.390612,0.370458,0.236993,0.250383,0.290292,0.283516,0.351498,0.297138,0.756345,0.395224,0.413533,1.040583,0.26113,1.229236,0.766163,1.922832,0.790823,0.79822,1.591479,1.849544,2.993222,9.596869,2.882636,21.489265,8.427167,33.864904,33.385236,63.310142,63.426026,41.53649,12.100768,walking
192.037186,34.733459,38.367692,5.133929,8.295804,7.63148,10.346263,3.054568,1.944036,2.7568,3.502961,2.14039,2.269272,1.547042,1.928758,1.628881,1.326254,1.340537,1.256987,1.353282,1.040448,1.158131,1.060623,1.108855,0.954614,1.047833,0.964228,0.986336,0.970729,0.954834,0.939838,0.952937,0.967996,0.952937,0.939838,0.954834,0.970729,0.986336,0.964228,1.047833,0.954614,1.108855,1.060623,1.158131,1.040448,1.353282,1.256987,1.340537,1.326254,1.628881,1.928758,1.547042,2.269272,2.14039,3.502961,2.7568,1.944036,3.054568,10.346263,7.63148,8.295804,5.133929,38.367692,34.733459,4.905975,walking
449.995665,61.455523,80.403763,52.685341,13.565754,5.53938,6.244282,5.603531,6.936016,4.240692,2.064113,2.244178,2.357721,2.395303,0.373086,0.482443,0.906044,0.398131,0.364057,0.532847,0.460038,0.833986,0.365484,0.224484,0.150526,0.172436,0.014931,0.290179,0.081355,0.188844,0.102406,0.172548,0.111551,0.172548,0.102406,0.188844,0.081355,0.290179,0.014931,0.172436,0.150526,0.224484,0.365484,0.833986,0.460038,0.532847,0.364057,0.398131,0.906044,0.482443,0.373086,2.395303,2.357721,2.244178,2.064113,4.240692,6.936016,5.603531,6.244282,5.53938,13.565754,52.685341,80.403763,61.455523,12.101649,walking
362.756618,27.567398,112.996417,22.349298,25.993096,14.245907,12.188401,9.068506,3.196873,3.098266,2.955611,2.356724,2.557444,1.590655,0.638354,0.863705,1.073931,0.988977,1.17755,1.025763,0.98073,0.957605,0.836339,0.861911,0.768632,0.82333,0.820284,0.774369,0.787619,0.757503,0.741924,0.76748,0.825842,0.76748,0.741924,0.757503,0.787619,0.774369,0.820284,0.82333,0.768632,0.861911,0.836339,0.957605,0.98073,1.025763,1.17755,0.988977,1.073931,0.863705,0.638354,1.590655,2.557444,2.356724,2.955611,3.098266,3.196873,9.068506,12.188401,14.245907,25.993096,22.349298,112.996417,27.567398,11.034647,walking
352.865597,121.451016,28.333573,28.797765,43.061667,41.919981,17.036237,23.328237,5.264102,9.427956,1.160086,3.241654,1.771936,1.341362,1.311919,0.764322,0.330431,0.624325,0.417178,0.737056,0.266877,0.57024,0.290174,0.414468,0.305851,0.319756,0.273871,0.295723,0.301311,0.25245,0.234016,0.234715,0.20547,0.234715,0.234016,0.25245,0.301311,0.295723,0.273871,0.319756,0.305851,0.414468,0.290174,0.57024,0.266877,0.737056,0.417178,0.624325,0.330431,0.764322,1.311919,1.341362,1.771936,3.241654,1.160086,9.427956,5.264102,23.328237,17.036237,41.919981,43.061667,28.797765,28.333573,121.451016,12.318251,walking
297.362302,87.050065,50.219708,41.556144,35.759613,22.921617,17.047672,9.577522,8.462729,7.597247,7.523933,7.551426,7.214565,6.71462,6.176602,5.734103,5.66952,5.410272,5.109469,5.017002,4.860521,4.695261,4.523716,4.394808,4.344892,4.227333,4.144147,4.088539,3.980965,3.98812,3.969001,3.931718,3.953443,3.931718,3.969001,3.98812,3.980965,4.088539,4.144147,4.227333,4.344892,4.394808,4.523716,4.695261,4.860521,5.017002,5.109469,5.410272,5.66952,5.734103,6.176602,6.71462,7.214565,7.551426,7.523933,7.597247,8.462729,9.577522,17.047672,22.921617,35.759613,41.556144,50.219708,87.050065,11.286893,walking
396.22348,98.21212,57.846932,62.20936,24.436298,17.375178,2.329202,7.321247,7.080086,4.328637,0.944041,4.141253,2.034768,0.891562,1.756525,2.870387,1.352371,2.30886,0.697989,1.063517,1.54112,1.146298,1.317517,1.121721,0.934854,1.012774,1.080572,0.89315,0.788895,1.039915,0.959854,1.030678,0.901058,1.030678,0.959854,1.039915,0.788895,0.89315,1.080572,1.012774,0.934854,1.121721,1.317517,1.146298,1.54112,1.063517,0.697989,2.30886,1.352371,2.870387,1.756525,0.891562,2.034768,4.141253,0.944041,4.328637,7.080086,7.321247,2.329202,17.375178,24.436298,62.20936,57.846932,98.21212,11.852048,walking
436.393615,21.471224,58.317495,30.451101,23.42603,19.151862,23.394849,11.233694,4.711505,3.860298,3.85521,2.996152,1.624018,2.424815,2.340233,2.318425,1.710069,1.209514,1.169654,1.339702,1.380357,0.879655,0.828593,1.02133,1.081544,0.900644,0.926098,0.980132,0.890486,0.925654,0.981463,0.9027,0.807577,0.9027,0.981463,0.925654,0.890486,0.980132,0.926098,0.900644,1.081544,1.02133,0.828593,0.879655,1.380357,1.339702,1.169654,1.209514,1.710069,2.318425,2.340233,2.424815,1.624018,2.996152,3.85521,3.860298,4.711505,11.233694,23.394849,19.151862,23.42603,30.451101,58.317495,21.471224,9.867769,walking
246.864963,82.153756,49.370321,34.039041,33.697257,12.016099,8.464751,10.713156,4.049327,4.842275,4.527106,5.675868,4.028228,3.689843,3.7016,3.721671,3.10235,2.995782,3.135199,2.897575,2.794988,2.669065,2.730342,2.543281,2.509263,2.414577,2.500418,2.454746,2.377259,2.350934,2.372708,2.342486,2.350636,2.342486,2.372708,2.350934,2.377259,2.454746,2.500418,2.414577,2.509263,2.543281,2.730342,2.669065,2.794988,2.897575,3.135199,2.995782,3.10235,3.721671,3.7016,3.689843,4.028228,5.675868,4.527106,4.842275,4.049327,10.713156,8.464751,12.016099,33.697257,34.039041,49.370321,82.153756,9.360254,walking
391.792708,148.289367,34.104525,79.988327,48.384073,58.366457,26.610193,24.232091,21.999388,7.343323,11.520676,9.964786,10.769065,7.646047,9.654213,7.047506,6.91139,6.339515,5.180348,6.437203,5.758291,5.396249,5.896151,5.302094,5.324603,5.531713,5.250377,5.499342,5.299783,5.240165,5.180241,5.000815,5.150408,5.000815,5.180241,5.240165,5.299783,5.499342,5.250377,5.531713,5.324603,5.302094,5.896151,5.396249,5.758291,6.437203,5.180348,6.339515,6.91139,7.047506,9.654213,7.646047,10.769065,9.964786,11.520676,7.343323,21.999388,24.232091,26.610193,58.366457,48.384073,79.988327,34.104525,148.289367,14.702135,walking
398.240555,56.692986,15.661684,58.799616,36.280378,16.59175,29.818951,18.765529,4.130872,8.11062,14.211714,9.982302,5.928982,5.292127,3.423896,4.095588,4.888243,4.430673,4.95743,4.374573,3.330205,3.408566,4.072535,3.955265,3.809068,3.591217,3.381658,3.314243,3.529529,3.402023,3.512361,3.439562,3.247149,3.439562,3.512361,3.402023,3.529529,3.314243,3.381658,3.591217,3.809068,3.955265,4.072535,3.408566,3.330205,4.374573,4.95743,4.430673,4.888243,4.095588,3.423896,5.292127,5.928982,9.982302,14.211714,8.11062,4.130872,18.765529,29.818951,16.59175,36.280378,58.799616,15.661684,56.692986,11.499255,walking
420.592114,31.107274,49.822688,13.575133,40.557418,25.919648,5.68247,7.900126,6.734665,7.967161,2.810408,2.037494,2.148356,2.364246,2.810979,2.230332,2.087859,2.389074,2.242553,2.314438,1.574655,1.866036,1.945235,1.684286,1.662595,1.545336,1.652805,1.591723,1.61127,1.476437,1.577877,1.483881,1.594233,1.483881,1.577877,1.476437,1.61127,1.591723,1.652805,1.545336,1.662595,1.684286,1.945235,1.866036,1.574655,2.314438,2.242553,2.389074,2.087859,2.230332,2.810979,2.364246,2.148356,2.037494,2.810408,7.967161,6.734665,7.900126,5.68247,25.919648,40.557418,13.575133,49.822688,31.107274,9.664877,walking
142.610892,26.566961,34.347464,18.917423,19.925084,12.884906,13.494051,13.521156,9.623759,7.87667,6.932009,6.80078,5.632849,5.150535,4.940075,4.372851,4.164927,3.929922,3.66192,3.537567,3.44252,3.427478,3.173431,3.13412,3.059594,3.03131,2.989619,2.857107,2.884679,2.837388,2.866442,2.81685,2.809581,2.81685,2.866442,2.837388,2.884679,2.857107,2.989619,3.03131,3.059594,3.13412,3.173431,3.427478,3.44252,3.537567,3.66192,3.929922,4.164927,4.372851,4.940075,5.150535,5.632849,6.80078,6.932009,7.87667,9.623759,13.521156,13.494051,12.884906,19.925084,18.917423,34.347464,26.566961,8.016609,walking
432.580307,78.365378,84.69719,71.33674,27.072421,26.409853,17.916112,5.797935,19.343757,4.808103,8.903268,5.633124,0.817219,4.811602,2.920807,3.062683,1.317253,2.705306,2.194957,0.811227,0.498303,1.139649,0.763619,0.851794,0.663043,1.054677,0.585811,0.215434,0.567856,0.48671,0.357382,0.6097,0.486799,0.6097,0.357382,0.48671,0.567856,0.215434,0.585811,1.054677,0.663043,0.851794,0.763619,1.139649,0.498303,0.811227,2.194957,2.705306,1.317253,3.062683,2.920807,4.811602,0.817219,5.633124,8.903268,4.808103,19.343757,5.797935,17.916112,26.409853,27.072421,71.33674,84.69719,78.365378,12.598294,walking
